expected_input	input	is_match	expected_match	split_vote	explanation
Drape a cool cloth over the Veyru for 15 seconds. Remove the cloth and fan gentle cool air across the front face and the opposite face for 15 seconds.	Draping cool cloth over the entire Veyru for 15 seconds. Then removing the cloth and fanning with gentle intensity across the front and back faces for 15 seconds.	TRUE	FALSE	TRUE	"Input fans ""gentle intensity"" but omits the required cool qualifier on the fanned air specified by the expected procedure."
Drape a cool cloth over the Veyru for 8 seconds. Remove and fan gentle cool air across all six faces for 8 seconds, starting from the left face.	Draping the cloth over the entire Veyru — all faces, edges, and corners — covering the full box for 8 seconds.	FALSE	FALSE	FALSE	
Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.	With the Veyru lifted off the counter: chiming the bell near the back face firmly, pausing 8 seconds, chiming the bell near the top face, pausing 8 seconds. Repeating this B-pause-T-pause pattern for 5 complete cycles.	FALSE	FALSE	FALSE	
Drape a cool cloth over the Veyru for 12 seconds. Remove the cloth and fan firm cool air across the top face and the opposite face for 12 seconds.	Draping a cloth over the entire Veyru for 12 seconds, then removing it and fanning firm cool air at the top face and the opposite bottom face for 12 seconds.	TRUE	TRUE	FALSE	
Rotate the Veyru slowly over 12 seconds while sounding a steady tone at firm volume near opposite faces, starting from the top face. After rotation, chime a bell once near each corner.	Draped cloth over two adjacent edges near bottom face for 5s at gentle coverage. Chimed bell three times near bottom face.	FALSE	FALSE	FALSE	
At each corner of the back face, chime a bell briefly at moderate tone, then warm the two edges meeting at that corner with a heated stone for 5 seconds.	At each corner of the back face in sequence: ringing the bell, then holding the heated stone on the 2 edges meeting at that corner for 5 seconds moderately. Completing all 4 back corners.	FALSE	FALSE	FALSE	
Drape a cool cloth over the Veyru for 20 seconds. Remove the cloth and fan gentle cool air across the left face and the opposite face for 20 seconds.	Draping the cool cloth over the Veyru for 20 seconds, then removing it and fanning gentle cool air over the left face and right face for 20 seconds.	TRUE	TRUE	FALSE	
Chime a bell near two opposite faces, starting from the bottom face. Alternate the chime between the two faces — 8 seconds pause between chimes — for five cycles at firm tone.	Chime the bell at the Down face, wait 8 seconds, then chime at the Up face, wait 8 seconds, alternating in this pattern for 5 full cycles total (10 chimes overall: D, U, D, U, D, U, D, U, D, U), at strong intensity, with 8-second pauses between each chime.	FALSE	FALSE	FALSE	
Chime a bell near two opposite faces, starting from the right face. Alternate the chime between the two faces — 10 seconds pause between chimes — for five cycles at firm tone.	I chime a bell near opposite faces, starting from the right face, alternating between the two with 10-second pauses for five cycles at firm tone.	FALSE	TRUE	FALSE	The input chimes near opposite faces starting from the right face, alternating with 10-second pauses for five cycles at firm tone, agreeing on every required parameter.
Rest a flat board against the back face at gentle contact for 15 seconds. Rotate and repeat for each face-pair.	Rest a flat board against the back face at gentle contact for 15 seconds. Rotate and repeat for each face-pair.	TRUE	TRUE	FALSE	
Drape a folded cloth over the bottom face for 15 seconds at moderate coverage. Then chime a bell near each edge of the bottom face twice.	Draped the cool cloth over the entire Veyru for 8 seconds. Removed it. Then with the hand fan, swept cool air around all 6 faces over 8 seconds total, starting at the Down face and moving around to cover all faces.	FALSE	FALSE	FALSE	
Illuminate the bottom face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 10 seconds, without moving the lamps.	Holding the lamp so the dim end faces the bottom face and the bright end faces the top face simultaneously, keeping both gently in position for 10 seconds without any movement.	FALSE	FALSE	FALSE	
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.	Drape the cloth firmly on the Top face for 20 seconds, then chime the bell 2 times near each of the 4 edges of the Top face.	TRUE	TRUE	FALSE	
Place the Veyru on a soft surface with the right face up at firm contact. Let it rest undisturbed for 5 seconds.	Placing the Veyru on a soft surface with the right face facing upward and making firm contact with the surface. Leaving it completely undisturbed for 5 seconds.	TRUE	TRUE	FALSE	
Warm each corner of the top face by holding a heated stone nearby for 10 seconds at gentle warmth, in sequence. Then trace each edge of the top face with a finger.	Held the heated stone gently near each of the 4 corners of the Top face for 10 seconds at each corner, in sequence. Then traced each of the 4 edges of the Top face with my finger.	TRUE	TRUE	FALSE	
Rest a flat board against the front face at firm contact for 5 seconds. Rotate and repeat for each face-pair.	I hold the flat board firmly against the front face for 5 seconds, then rotate the Veyru through each pair of opposite faces.	TRUE	TRUE	FALSE	
Chime a bell near the center of each face once at moderate tone, starting from the left face. Then place a warm stone beside the Veyru for 8 seconds.	I illuminate the left face with a dim lamp and the opposite face with a bright lamp at the same time at firm brightness for 10 seconds, without moving the lamps.	FALSE	FALSE	FALSE	
Chime a bell near the center of each face once at gentle tone, starting from the back face. Then place a warm stone beside the Veyru for 8 seconds.	Gently ringing the bell near the center of the back face first, then moving to each of the remaining 5 faces in sequence at gentle intensity. Then placing the heated stone beside the Veyru (not touching it) for 8 seconds.	TRUE	TRUE	FALSE	
Drape a folded cloth over the top face for 20 seconds at firm coverage. Then chime a bell near each edge of the top face twice.	Draping the folded cloth over the top face (TF) with firm contact, holding for 20 seconds. Then chiming the bell near each edge of the top face 2 times each.	FALSE	TRUE	FALSE	The input drapes the folded cloth firmly over the top face for 20 seconds then chimes each edge of the top face twice, agreeing on every parameter.
Illuminate the back face with a dim lamp and the opposite face with a bright lamp simultaneously at gentle brightness for 8 seconds, without moving the lamps.	Hold the lamp dimly aimed at the back face and brightly aimed at the front face simultaneously with gentle positioning for 8 seconds without any movement.	FALSE	TRUE	FALSE	The input dimly lamps the back face and brightly lamps the front (correct opposite) simultaneously at gentle intensity for 8 seconds, matching the expected.
Rest a flat board against the left face at firm contact for 5 seconds. Rotate and repeat for each face-pair.	Resting the flat board firmly against the left face for 5 seconds, then rotating to the opposite right face for 5 seconds, then the front and back face pair for 5 seconds each, and finally the top and bottom face pair for 5 seconds each — covering all three opposite face-pairs in sequence.	TRUE	TRUE	FALSE	
Place the Veyru on a soft surface with the left face up at firm contact. Let it rest undisturbed for 12 seconds.	At each of the four corners of the Left face, in sequence: chime the bell briefly at moderate intensity near that corner, then warm with the heated stone the two edges of the Left face that meet at that corner for 20 seconds at moderate intensity. Repeat for all 4 corners.	FALSE	FALSE	FALSE	
